ensembl_gene_id,uniprotkb_canonical_ac,status,genename,brain
ENSMUSG00000024792,Q9DB43-1,reviewed,"""Zfpl1""",5.003
ENSMUSG00000024799,Q71KT5-1,reviewed,"""Tm7sf2""",4.5494
ENSMUSG00000032997,Q6IQX7-1,reviewed,"""Chpf""",4.9658
ENSMUSG00000078429,Q8BX07-1,reviewed,"""Ctdsp2""",4.9525
ENSMUSG00000010608,B2RY56-1,reviewed,"""Rbm25""",5.4545
ENSMUSG00000010607,P0C1P0-1,reviewed,"""Pigy""",5.1035
ENSMUSG00000020329,Q8BKF1-1,reviewed,"""Polrmt""",4.6076
ENSMUSG00000020328,Q9CQ48-1,reviewed,"""Nudcd2""",3.3287
ENSMUSG00000020321,P14152-1,reviewed,"""Mdh1""",8.7921
ENSMUSG00000020326,P51945-1,reviewed,"""Ccng1""",3.9635
ENSMUSG00000043923,Q4VA36-1,reviewed,"""Ccdc84""",3.034
ENSMUSG00000006356,Q9DCT8-1,reviewed,"""Crip2""",6.0519
ENSMUSG00000024869,Q9CR24-1,reviewed,"""Nudt8""",2.5176
ENSMUSG00000024866,Q91XE4-1,reviewed,"""Acy3""",0.6475
ENSMUSG00000000184,P30280-1,reviewed,"""Ccnd2""",3.5898
ENSMUSG00000030739,Q6URW6-1,reviewed,"""Myh14""",3.1261
ENSMUSG00000030738,Q8R1B4-1,reviewed,"""Eif3c""",5.6118
ENSMUSG00000001056,Q9CRB2-1,reviewed,"""Nhp2""",4.6451
ENSMUSG00000001054,Q91YQ7-1,reviewed,"""Rmnd5b""",5.0017
ENSMUSG00000001052,Q80ZX0-1,unreviewed,"""Sec24b""",5.0663
ENSMUSG00000001053,Q8C7U1-1,reviewed,"""N4bp3""",2.1318
ENSMUSG00000039523,Q80V31-1,reviewed,"""Cep104""",3.2516
ENSMUSG00000048109,Q0VBL3-1,reviewed,"""Rbm15""",1.4681
ENSMUSG00000034432,Q8VBV7-1,reviewed,"""Cops8""",5.7846
ENSMUSG00000073771,S4R1I0-1,unreviewed,"""Btbd19""",2.7309
ENSMUSG00000041870,Q80UP5-1,reviewed,"""Ankrd13a""",4.011
ENSMUSG00000036315,Q791N7-1,reviewed,"""Znrd1""",4.1368
ENSMUSG00000039615,Q9WUD1-1,reviewed,"""Stub1""",6.146
ENSMUSG00000031467,Q9D1E8-1,reviewed,"""Agpat5""",4.03
ENSMUSG00000050552,Q8CF66-1,reviewed,"""Lamtor4""",5.8903
ENSMUSG00000026248,Q9CY73-1,reviewed,"""Mrpl44""",3.4182
ENSMUSG00000026249,Q07235-1,reviewed,"""Serpine2""",6.1738
ENSMUSG00000026798,Q8BGB8-1,reviewed,"""Coq4""",4.1334
ENSMUSG00000026799,Q9DB40-1,reviewed,"""Med27""",4.5
ENSMUSG00000026796,Q8R1F1-1,reviewed,"""Fam129b""",3.5558
ENSMUSG00000026797,O08599-1,reviewed,"""Stxbp1""",8.209
ENSMUSG00000026792,Q80ZI6-1,reviewed,"""Lrsam1""",3.5248
ENSMUSG00000026790,A3KGV1-1,reviewed,"""Odf2""",6.3446
ENSMUSG00000026791,Q9JIF3-1,reviewed,"""Slc2a8""",3.9978
ENSMUSG00000030591,Q9CX56-1,reviewed,"""Psmd8""",6.1933
ENSMUSG00000030590,E9PYD1-1,unreviewed,"""Fam98c""",4.2757
ENSMUSG00000015647,Q61001-1,reviewed,"""Lama5""",1.8682
ENSMUSG00000030595,Q60778-1,reviewed,"""Nfkbib""",3.7843
ENSMUSG00000019774,Q8BJU9-1,reviewed,"""Mtrf1l""",1.995
ENSMUSG00000028382,Q8BHD7-1,reviewed,"""Ptbp3""",2.2704
ENSMUSG00000034032,Q80TE0-1,reviewed,"""Rpap1""",2.6314
ENSMUSG00000021215,Q9Z206-1,reviewed,"""Net1""",2.7169
ENSMUSG00000022098,P98063-1,reviewed,"""Bmp1""",5.0269
ENSMUSG00000022095,Q80YR2-1,reviewed,"""Fam160b2""",3.9945
ENSMUSG00000022094,Q75N73-1,reviewed,"""Slc39a14""",3.3004
ENSMUSG00000022091,Q9R1Z8-1,reviewed,"""Sorbs3""",3.4826
ENSMUSG00000022090,Q8R1G6-1,reviewed,"""Pdlim2""",3.8975
ENSMUSG00000021218,Q61598-1,reviewed,"""Gdi2""",5.9443
ENSMUSG00000022092,P48455-1,reviewed,"""Ppp3cc""",3.6367
ENSMUSG00000026421,P97315-1,reviewed,"""Csrp1""",6.7995
ENSMUSG00000023143,Q8BJ48-1,reviewed,"""Nagpa""",3.066
ENSMUSG00000026425,Q91Z67-1,reviewed,"""Srgap2""",3.9281
ENSMUSG00000026426,Q8VEH3-1,reviewed,"""Arl8a""",7.0625
ENSMUSG00000023147,Q8K0D7-1,reviewed,"""Wrb""",4.9592
ENSMUSG00000031065,Q04735-1,reviewed,"""Cdk16""",7.2969
ENSMUSG00000062031,Q8BP56-1,reviewed,"""Pgghg""",1.5001
ENSMUSG00000005804,Q9R0C0-1,reviewed,"""Bloc1s6""",3.9171
ENSMUSG00000005803,Q9R112-1,reviewed,"""Sqor""",1.7174
ENSMUSG00000005802,O35149-1,reviewed,"""Slc30a4""",3.2716
ENSMUSG00000031641,Q91VT4-1,reviewed,"""Cbr4""",2.8318
ENSMUSG00000029047,B1AUE5-1,reviewed,"""Pex10""",3.1492
ENSMUSG00000029048,Q9CQU3-1,reviewed,"""Rer1""",5.1503
ENSMUSG00000047123,Q80UF7-1,reviewed,"""Ticam1""",1.0438
ENSMUSG00000040167,Q8BU00-1,reviewed,"""Ikzf5""",3.2804
ENSMUSG00000003752,Q7TS72-1,reviewed,"""Itpkc""",2.2838
ENSMUSG00000057789,O08734-1,reviewed,"""Bak1""",3.043
ENSMUSG00000057788,Q4FZF3-1,reviewed,"""Ddx49""",4.7098
ENSMUSG00000074748,Q3UD01-1,reviewed,"""Atxn7l3b""",5.2306
ENSMUSG00000026932,Q9DCM7-1,reviewed,"""Nacc2""",4.8257
ENSMUSG00000026930,Q6IR34-1,reviewed,"""Gpsm1""",5.8528
ENSMUSG00000026939,A2AJB2-1,reviewed,"""Tmem141""",4.8664
ENSMUSG00000060216,Q91YI4-1,reviewed,"""Arrb2""",5.1705
ENSMUSG00000028790,Q60749-1,reviewed,"""Khdrbs1""",4.4703
ENSMUSG00000028792,Q9WTP6-1,reviewed,"""Ak2""",4.0506
ENSMUSG00000028793,A2A7Q9-1,reviewed,"""Rnf19b""",4.6046
ENSMUSG00000028795,Q8CEG5-1,reviewed,"""Ccdc28b""",5.6336
ENSMUSG00000028796,Q9QWH1-1,reviewed,"""Phc2""",5.3553
ENSMUSG00000028797,Q8R1E7-1,reviewed,"""Tmem234""",6.0007
ENSMUSG00000028798,Q9QZD9-1,reviewed,"""Eif3i""",6.4281
ENSMUSG00000028799,B1ASA5-1,unreviewed,"""Zfp362""",3.5488
ENSMUSG00000043733,P35235-1,reviewed,"""Ptpn11""",5.0283
ENSMUSG00000029227,Q9D824-1,reviewed,"""Fip1l1""",4.75
ENSMUSG00000022546,Q8QZR5-1,reviewed,"""Gpt""",3.1078
ENSMUSG00000022545,Q9QZD4-1,reviewed,"""Ercc4""",3.0773
ENSMUSG00000022544,Q3UZW7-1,reviewed,"""Eef2kmt""",2.383
ENSMUSG00000022235,Q8R1G2-1,reviewed,"""Cmbl""",3.505
ENSMUSG00000022234,P80316-1,reviewed,"""Cct5""",6.3237
ENSMUSG00000022540,Q3TDK6-1,reviewed,"""Rogdi""",6.8134
ENSMUSG00000070972,A2ALW5-1,reviewed,"""Dnajc25""",0.7585
ENSMUSG00000029229,Q9D9G3-1,reviewed,"""Chic2""",3.6193
ENSMUSG00000058440,Q9WU00-1,reviewed,"""Nrf1""",3.3827
ENSMUSG00000035342,Q91YU6-1,reviewed,"""Lzts2""",3.8211
ENSMUSG00000029840,P62774-1,reviewed,"""Mtpn""",5.8799
ENSMUSG00000025016,Q9ET30-1,reviewed,"""Tm9sf3""",4.8537
ENSMUSG00000025010,Q3TZI6-1,reviewed,"""Ccnj""",1.7746
ENSMUSG00000028572,Q8BIL5-1,reviewed,"""Hook1""",5.0463
ENSMUSG00000009863,Q9CQA3-1,reviewed,"""Sdhb""",6.8452
ENSMUSG00000034659,Q3UBX0-1,reviewed,"""Tmem109""",4.6356
ENSMUSG00000037373,O88712-1,reviewed,"""Ctbp1""",6.6312
ENSMUSG00000006134,P47941-1,reviewed,"""Crkl""",3.4225
ENSMUSG00000024981,Q8JZR0-1,reviewed,"""Acsl5""",3.5223
ENSMUSG00000025503,Q93092-1,reviewed,"""Taldo1""",6.0182
ENSMUSG00000006050,Q80VJ2-1|Q8R1C9-1,reviewed|reviewed,"""Sra1""|""Apbb3""",5.2878
ENSMUSG00000006057,Q9CR84-1,reviewed,"""Atp5mc1""",7.5849
ENSMUSG00000006058,Q9CZ28-1,reviewed,"""Snf8""",5.3689
ENSMUSG00000092558,Q9R0X0-1,reviewed,"""Med20""",3.73
ENSMUSG00000014349,Q3UE37-1,reviewed,"""Ube2z""",4.3575
ENSMUSG00000042066,Q80W04-1,reviewed,"""Tmcc2""",5.9198
ENSMUSG00000007987,Q9DAI2-1,reviewed,"""Ift22""",5.5745
ENSMUSG00000036299,Q91WE4-1,reviewed,,6.5178
ENSMUSG00000021546,P61979-1,reviewed,"""Hnrnpk""",7.6209
ENSMUSG00000024507,P51660-1,reviewed,"""Hsd17b4""",4.3321
ENSMUSG00000032698,P25801-1,reviewed,"""Lmo2""",3.4946
ENSMUSG00000034126,Q8BGQ4-1,reviewed,"""Pomt2""",2.7781
ENSMUSG00000052310,Q9QZ03-1,reviewed,"""Slc39a1""",3.704
ENSMUSG00000034656,P97445-1,reviewed,"""Cacna1a""",6.1342
ENSMUSG00000027637,Q9CQT9-1,reviewed,"""Rab5if""",4.9871
ENSMUSG00000027634,Q9QYF9-1,reviewed,"""Ndrg3""",7.9524
ENSMUSG00000037824,Q8QZY6-1,reviewed,"""Tspan14""",4.1447
ENSMUSG00000037822,Q91VT8-1,reviewed,"""Smim14""",6.0606
ENSMUSG00000037820,P21981-1,reviewed,"""Tgm2""",2.0083
ENSMUSG00000036199,Q9ERS2-1,reviewed,"""Ndufa13""",6.3679
ENSMUSG00000036197,Q3UHH8-1,reviewed,"""Gxylt1""",1.8479
ENSMUSG00000018412,Q80TG1-1,reviewed,"""Kansl1""",5.2099
ENSMUSG00000018143,Q61827-1,reviewed,"""Mafk""",1.6111
ENSMUSG00000018417,P46735-1,reviewed,"""Myo1b""",3.1125
ENSMUSG00000021840,Q8BH93-1,reviewed,"""Mapk1ip1l""",3.4815
ENSMUSG00000032525,P30415-1,reviewed,"""Nktr""",5.8385
ENSMUSG00000032526,Q9D174-1,reviewed,"""Ss18l2""",5.6209
ENSMUSG00000032527,Q99MN9-1,reviewed,"""Pccb""",4.8388
ENSMUSG00000071267,B8JJA7-1,unreviewed,"""Zfp942""",2.3253
ENSMUSG00000041236,Q5KU39-1,reviewed,"""Vps41""",5.5801
ENSMUSG00000067851,G3X9K3-1,reviewed,"""Arfgef1""",4.5888
ENSMUSG00000013822,P60003-1,reviewed,"""Elof1""",5.3848
ENSMUSG00000030890,O55222-1,reviewed,"""Ilk""",5.846
ENSMUSG00000029446,Q99LS3-1,reviewed,"""Psph""",3.4619
ENSMUSG00000017493,P47879-1,reviewed,"""Igfbp4""",4.8385
ENSMUSG00000049076,Q6ZQK5-1,reviewed,"""Acap2""",4.1565
ENSMUSG00000024309,Q03958-1,reviewed,"""Pfdn6""",5.6828
ENSMUSG00000026659,Q9D0T2-1,reviewed,"""Dusp12""",3.6574
ENSMUSG00000026657,Q8BIE6-1,reviewed,"""Frmd4a""",4.0568
ENSMUSG00000026655,Q3TGF2-1,reviewed,"""Fam107b""",3.6587
ENSMUSG00000029440,Q9CR00-1,reviewed,"""Psmd9""",3.299
ENSMUSG00000023830,Q07113-1,reviewed,"""Igf2r""",2.7417
ENSMUSG00000030695,P05064-1,reviewed,"""Aldoa""",9.891
ENSMUSG00000001911,P70257-3,reviewed,"""Nfix""",5.1998
ENSMUSG00000001910,Q7TSZ8-1,reviewed,"""Nacc1""",5.0008
ENSMUSG00000059552,P02340-1,reviewed,"""Tp53""",3.8769
ENSMUSG00000028136,Q3UHD6-1,reviewed,"""Snx27""",4.5327
ENSMUSG00000059554,Q8CEI3-1,unreviewed,"""Ccdc28a""",4.9099
ENSMUSG00000036333,E9Q9B7-1,unreviewed,"""Kidins220""",5.6789
ENSMUSG00000032288,Q921Y2-1,reviewed,"""Imp3""",4.9971
ENSMUSG00000033128,Q8R0H9-1,reviewed,"""Gga1""",4.6731
ENSMUSG00000005580,P51830-1,reviewed,"""Adcy9""",3.4417
ENSMUSG00000041609,A0JNT9-1,reviewed,"""Bicdl1""",6.0018
ENSMUSG00000024400,Q8K4P0-1,reviewed,"""Wdr33""",3.5749
ENSMUSG00000037316,Q8CI61-1,reviewed,"""Bag4""",3.0977
ENSMUSG00000030471,Q9CWU2-1,reviewed,"""Zdhhc13""",3.3284
ENSMUSG00000032280,Q08122-3,reviewed,"""Tle3""",4.3718
ENSMUSG00000024150,Q8K5B2-1,reviewed,"""Mcfd2""",4.9544
ENSMUSG00000027655,A2ACQ1-1,unreviewed,"""Dhx35""",3.6586
ENSMUSG00000027309,Q7TT23-1,reviewed,,5.054
ENSMUSG00000027650,Q91V83-1,reviewed,"""Tti1""",2.9313
ENSMUSG00000027651,Q9CSU0-1,reviewed,"""Rprd1b""",2.9841
ENSMUSG00000027303,P18052-1,reviewed,"""Ptpra""",5.764
ENSMUSG00000027300,Q925F4-1,reviewed,"""Ubox5""",2.1038
ENSMUSG00000027304,A2AQ19-1,reviewed,"""Rtf1""",4.2328
ENSMUSG00000031879,Q9D187-1,reviewed,"""Ciao2b""",4.5558
ENSMUSG00000031878,Q8VBW6-1,reviewed,"""Nae1""",5.0779
ENSMUSG00000031875,Q99LJ5-1,reviewed,"""Cmtm3""",2.4001
ENSMUSG00000031871,P55284-1,reviewed,"""Cdh5""",2.2248
ENSMUSG00000027575,Q9EPJ9-1,reviewed,"""Arfgap1""",5.6162
ENSMUSG00000068580,Q9DAZ9-1,reviewed,"""Zfyve19""",4.5248
ENSMUSG00000055447,Q61735-1,reviewed,"""Cd47""",5.6408
ENSMUSG00000047656,Q8K3A2-1,reviewed,"""Trpt1""",3.1549
ENSMUSG00000045312,Q8BGA2-1,reviewed,"""Lhfpl2""",2.8262
ENSMUSG00000038366,Q61792-1,reviewed,"""Lasp1""",5.5043
ENSMUSG00000004788,Q99LD9-1,reviewed,"""Eif2b2""",5.1668
ENSMUSG00000048930,Q8R0L9-1,reviewed,"""Tada3""",4.4696
ENSMUSG00000004364,Q9JLV5-1,reviewed,"""Cul3""",5.4188
ENSMUSG00000058833,Q9CYZ6-1,reviewed,"""Rex1bd""",6.0988
ENSMUSG00000066036,A2AN08-1,reviewed,"""Ubr4""",6.1482
ENSMUSG00000031256,Q8BIQ5-1,reviewed,"""Cstf2""",5.4615
ENSMUSG00000027593,Q64012-1,reviewed,"""Raly""",5.7182
ENSMUSG00000036879,Q7TSH2-1,reviewed,"""Phkb""",3.8216
ENSMUSG00000040731,Q9WUK2-1,reviewed,"""Eif4h""",7.0882
ENSMUSG00000040732,P81270-1,reviewed,"""Erg""",1.3221
ENSMUSG00000040738,Q80V86-1,reviewed,"""Ints8""",3.2593
ENSMUSG00000040820,Q920N2-1,reviewed,"""Hlcs""",1.8348
ENSMUSG00000055692,Q9JJB1-1,reviewed,"""Tmem191c""",6.5188
ENSMUSG00000064030,Q8CHP5-1,reviewed,"""Pym1""",3.8961
ENSMUSG00000039405,Q9D6X6-1,reviewed,"""Prss23""",2.2939
ENSMUSG00000040822,Q9JJ93-1,reviewed,,3.1875
ENSMUSG00000040824,P62317-1,reviewed,"""Snrpd2""",5.7986
ENSMUSG00000052146,P63325-1,reviewed,"""Rps10""",7.2424
ENSMUSG00000089847,Q9WV96-1,reviewed,"""Timm10b""",5.834
ENSMUSG00000031948,Q99MN1-1,reviewed,"""Kars""",4.9029
ENSMUSG00000051502,Q9CZP0-1,reviewed,"""Ufsp1""",2.6873
ENSMUSG00000062198,Q6PGK3-1,unreviewed,"""2700097O09Rik""",2.8865
ENSMUSG00000025223,P70662-1,reviewed,"""Ldb1""",6.0323
ENSMUSG00000025220,Q9EQQ9-1,reviewed,"""Oga""",5.2151
ENSMUSG00000025224,Q6DFZ1-1,unreviewed,"""Gbf1""",5.1306
ENSMUSG00000021025,Q9Z1E3-1,reviewed,"""Nfkbia""",3.5914
ENSMUSG00000021024,Q9QUM9-1,reviewed,"""Psma6""",5.9408
ENSMUSG00000021027,Q6GYP7-1,reviewed,"""Ralgapa1""",4.0757
ENSMUSG00000025228,P61164-1,reviewed,"""Actr1a""",6.1561
ENSMUSG00000024403,Q9WTT4-1,reviewed,"""Atp6v1g2""",8.1053
ENSMUSG00000050812,Q6PDI5-1,reviewed,"""Ecpas""",4.5072
ENSMUSG00000032757,O35623-1,reviewed,"""Bet1""",3.4396
ENSMUSG00000027597,P50247-1,reviewed,"""Ahcy""",3.0141
ENSMUSG00000032754,Q925Q3-1,reviewed,"""Slc8b1""",1.4495
ENSMUSG00000029560,Q8CFD4-1,reviewed,"""Snx8""",2.2017
ENSMUSG00000029561,Q9Z2F2-1,reviewed,"""Oasl2""",1.6541
ENSMUSG00000023977,Q6WKZ8-1,reviewed,"""Ubr2""",3.7599
ENSMUSG00000023973,Q9DAU1-1,reviewed,"""Cnpy3""",5.0408
ENSMUSG00000079509,P17012-1,reviewed,"""Zfx""",2.2691
ENSMUSG00000029569,Q91VX9-1,reviewed,"""Tmem168""",2.1039
ENSMUSG00000046432,Q9WTZ9-1,reviewed,"""Bex3""",7.7824
ENSMUSG00000084786,Q9EPV8-1,reviewed,"""Ubl5""",7.9332
ENSMUSG00000042659,A0A0B4J1F4-1,reviewed,"""Arrdc4""",1.5084
ENSMUSG00000039795,Q8BFR6-1,reviewed,"""Zfand1""",3.8083
ENSMUSG00000039148,Q9Z315-1,reviewed,"""Sart1""",3.3143
ENSMUSG00000042650,Q3TSG4-1,reviewed,"""Alkbh5""",3.3054
ENSMUSG00000028967,Q99JZ7-1,reviewed,"""Errfi1""",3.4543
ENSMUSG00000028964,Q99LX0-1,reviewed,"""Park7""",7.0684
ENSMUSG00000028961,Q9DCD0-1,reviewed,"""Pgd""",4.3593
ENSMUSG00000028960,Q9ES00-1,reviewed,"""Ube4b""",5.5759
ENSMUSG00000028969,P49615-1,reviewed,"""Cdk5""",6.1284
ENSMUSG00000016664,Q9WVE8-1,reviewed,"""Pacsin2""",4.8849
ENSMUSG00000097328,O54907-1,reviewed,"""Tnfsf12""",3.2995
ENSMUSG00000035150,Q9Z0N1-1,reviewed,"""Eif2s3x""",5.1591
ENSMUSG00000035152,Q9DBG3-1,reviewed,"""Ap2b1""",5.8322
ENSMUSG00000035401,Q8BMB0-1,reviewed,"""Emsy""",3.8019
ENSMUSG00000042472,Q8BKX7-1,reviewed,"""Znf410""",2.973
ENSMUSG00000020773,Q8C0E3-1,reviewed,"""Trim47""",1.2847
ENSMUSG00000020770,Q8BL48-1,reviewed,"""Unk""",3.9573
ENSMUSG00000042380,Q78RX3-1,reviewed,"""Smim12""",4.8723
ENSMUSG00000020776,A2A870-1,reviewed,"""Fbf1""",5.3068
ENSMUSG00000020777,Q9R0H0-1,reviewed,"""Acox1""",5.6963
ENSMUSG00000020775,Q8K2M0-1,reviewed,"""Mrpl38""",4.9869
ENSMUSG00000002031,Q9DB07-1,reviewed,"""Ift46""",5.5878
ENSMUSG00000020778,Q9D7K2-1,reviewed,"""Ten1""",4.435
ENSMUSG00000002741,Q9CQW1-1,reviewed,"""Ykt6""",4.7846
ENSMUSG00000028218,Q8BP22-1,reviewed,"""Fam92a""",5.1579
ENSMUSG00000039004,P20722-1,reviewed,"""Bmp6""",2.0729
ENSMUSG00000019978,O70318-1,reviewed,"""Epb41l2""",4.3629
ENSMUSG00000019977,Q69ZS7-1,reviewed,"""Hbs1l""",3.7539
ENSMUSG00000019970,Q9WVC6-1,reviewed,"""Sgk1""",4.8564
ENSMUSG00000079426,P59999-1,reviewed,"""Arpc4""",6.2463
ENSMUSG00000067818,Q9CQ19-1,reviewed,"""Myl9""",4.1429
ENSMUSG00000051238,Q8VCI7-1,reviewed,"""Swsap1""",2.0809
ENSMUSG00000033809,Q8K2A8-1,reviewed,"""Alg3""",3.334
ENSMUSG00000063480,Q9D0T1-1,reviewed,"""Snu13""",5.8777
ENSMUSG00000020300,Q7TN98-1,reviewed,"""Cpeb4""",4.6831
ENSMUSG00000020307,Q8CFI2-1,reviewed,"""Cdc34""",5.0688
ENSMUSG00000027466,Q9WUB0-1,reviewed,"""Rbck1""",6.3129
ENSMUSG00000020309,Q9CQG1-1,reviewed,"""Chac2""",2.429
ENSMUSG00000020308,Q99MS8-1,reviewed,"""Tpgs1""",5.05
ENSMUSG00000018882,Q9D0Q7-1,reviewed,"""Mrpl45""",3.6676
ENSMUSG00000045962,P83741-1,reviewed,"""Wnk1""",7.0389
ENSMUSG00000044734,Q9D154-1,reviewed,"""Serpinb1a""",2.0527
ENSMUSG00000006932,Q02248-1,reviewed,"""Ctnnb1""",6.5067
ENSMUSG00000050530,A2ATK9-1,unreviewed,"""Fam171a1""",4.198
ENSMUSG00000060675,Q8R3U1-1,reviewed,"""Pla2g16""",4.0589
ENSMUSG00000042535,O08582-1,reviewed,"""Gtpbp1""",4.0988
ENSMUSG00000038500,Q811B5-1,reviewed,"""Prr3""",4.689
ENSMUSG00000058546,P62751-1,reviewed,"""Rpl23a""",7.1204
ENSMUSG00000058013,Q8C1B7-1,reviewed,"""Sept11""",5.0069
ENSMUSG00000060671,P98199-1,reviewed,"""Atp8b2""",5.569
ENSMUSG00000036432,Q06986-1,reviewed,"""Siah2""",2.7031
ENSMUSG00000059495,Q8R4H2-1,reviewed,"""Arhgef12""",4.6377
ENSMUSG00000064080,P37889-1,reviewed,"""Fbln2""",2.6074
ENSMUSG00000069678,Q8R023-1,reviewed,"""Pcgf1""",4.2784
ENSMUSG00000024151,P43247-1,reviewed,"""Msh2""",3.2669
ENSMUSG00000039671,A2A484-1,unreviewed,"""Zmynd8""",5.4368
ENSMUSG00000029016,O35454-1,reviewed,"""Clcn6""",4.4541
ENSMUSG00000041815,Q8BG81-1,reviewed,"""Poldip3""",4.8902
ENSMUSG00000039678,Q8R3D1-1,reviewed,"""Tbc1d13""",4.4019
ENSMUSG00000024841,Q3THJ3-1,reviewed,"""Eif1ad""",3.2418
ENSMUSG00000024844,O54962-1,reviewed,"""Banf1""",5.6238
ENSMUSG00000024847,O08915-1,reviewed,"""Aip""",6.0069
ENSMUSG00000026222,O35892-1,reviewed,"""Sp100""",1.6663
ENSMUSG00000026223,Q91VK4-1,reviewed,"""Itm2c""",8.2921
ENSMUSG00000015668,Q9CZG9-1,reviewed,"""Pdzd11""",4.4358
ENSMUSG00000026229,Q3TXS7-1,reviewed,"""Psmd1""",5.2849
ENSMUSG00000041439,Q8CBH5-1,reviewed,"""Mfsd6""",4.3941
ENSMUSG00000021238,Q9EQ20-1,reviewed,"""Aldh6a1""",4.4333
ENSMUSG00000073422,P50171-1,reviewed,"""Hsd17b8""",5.1453
ENSMUSG00000073423,Q9DCK4-1,reviewed,"""Znf414""",5.4428
ENSMUSG00000004798,Q9QY01-1,reviewed,"""Ulk2""",4.7017
ENSMUSG00000021235,Q8R1S0-1,reviewed,"""Coq6""",3.928
ENSMUSG00000021236,Q9WUZ9-1,reviewed,"""Entpd5""",3.3783
ENSMUSG00000000301,Q61907-1,reviewed,"""Pemt""",1.7732
ENSMUSG00000005774,Q9JL61-1,reviewed,"""Rfx5""",3.6157
ENSMUSG00000031403,Q9ESX5-1,reviewed,"""Dkc1""",4.1425
ENSMUSG00000031400,Q00612-1,reviewed,"""G6pdx""",3.9415
ENSMUSG00000041645,Q9ESV0-1,reviewed,"""Ddx24""",5.825
ENSMUSG00000005779,P99026-1,reviewed,"""Psmb4""",6.8424
ENSMUSG00000038671,Q8BXL7-1,reviewed,"""Arfrp1""",4.998
ENSMUSG00000030313,A2RSQ0-1,reviewed,"""Dennd5b""",3.1581
ENSMUSG00000030315,Q80V24-1,reviewed,"""Vgll4""",3.9385
ENSMUSG00000030314,Q9D906-1,reviewed,"""Atg7""",3.6764
ENSMUSG00000045294,Q8BGI3-1,reviewed,"""Insig1""",5.0616
ENSMUSG00000020385,O35493-1,reviewed,"""Clk4""",6.4556
ENSMUSG00000051223,Q9CQC6-1,reviewed,"""Bzw1""",5.3064
ENSMUSG00000005823,Q91WD0-1,reviewed,"""Gpr108""",3.6762
ENSMUSG00000029027,O54788-1,reviewed,"""Dffb""",3.0066
ENSMUSG00000029020,Q80U63-1,reviewed,"""Mfn2""",5.5744
ENSMUSG00000029022,A2A7Y5-1,reviewed,"""Miip""",4.4975
ENSMUSG00000038271,Q8BXL9-1,reviewed,"""Iffo1""",5.2927
ENSMUSG00000029029,Q9JM98-1,reviewed,"""Wrap73""",4.1055
ENSMUSG00000029028,Q505F5-1,reviewed,"""Lrrc47""",4.185
ENSMUSG00000047412,Q8R0A2-1,reviewed,"""Zbtb44""",1.9865
ENSMUSG00000049659,Q80WT5-1,reviewed,"""Aftph""",5.5111
ENSMUSG00000026914,O35593-1,reviewed,"""Psmd14""",5.4432
ENSMUSG00000026915,Q91WM1-1,reviewed,"""Strbp""",5.0285
ENSMUSG00000026917,P61965-1,reviewed,"""Wdr5""",3.6748
ENSMUSG00000038206,Q9QZN3-1,reviewed,"""Fbxo8""",3.5693
ENSMUSG00000020541,Q923U0-1,reviewed,"""Tom1l1""",3.1988
ENSMUSG00000026918,Q8K2F0-1,reviewed,"""Brd3""",3.7235
ENSMUSG00000020547,Q91VK1-1,reviewed,"""Bzw2""",3.9943
ENSMUSG00000028779,Q8BFY6-1,reviewed,"""Pef1""",5.0086
ENSMUSG00000039065,Q9D1Z3-1,reviewed,"""Fam173b""",2.5322
ENSMUSG00000028772,Q9ESX4-1,reviewed,"""Zcchc17""",5.2259
ENSMUSG00000028776,Q99JR5-1,reviewed,"""Tinagl1""",2.3576
ENSMUSG00000041763,Q64514-1,reviewed,"""Tpp2""",3.5411
ENSMUSG00000063904,Q99KK7-1,reviewed,"""Dpp3""",3.9117
ENSMUSG00000022210,Q99LB2-1,reviewed,"""Dhrs4""",2.5967
ENSMUSG00000022217,Q9DB76-1,reviewed,"""Emc9""",4.9357
ENSMUSG00000022216,P97371-1,reviewed,"""Psme1""",4.8972
ENSMUSG00000022214,Q91VU6-1,reviewed,"""Dcaf11""",5.7653
ENSMUSG00000029833,Q64127-1,reviewed,"""Trim24""",3.4503
ENSMUSG00000057101,Q6NZI9-1,unreviewed,"""Zfp180""",3.9884
ENSMUSG00000053931,Q9DAW9-1,reviewed,"""Cnn3""",5.9435
ENSMUSG00000026142,Q8BHC7-1,reviewed,"""Rhbdd1""",1.4321
ENSMUSG00000025078,Q8BZW8-1,reviewed,"""Nhlrc2""",1.5306
ENSMUSG00000025076,P97864-1,reviewed,"""Casp7""",0.585
ENSMUSG00000028517,Q99JY8-1,reviewed,"""Plpp3""",6.3936
ENSMUSG00000028514,B1AY13-1,reviewed,"""Usp24""",3.2282
ENSMUSG00000043716,P14148-1,reviewed,"""Rpl7""",7.59
ENSMUSG00000046541,Q8BI66-1,reviewed,"""Znf526""",1.7182
ENSMUSG00000089862,E0CX23-1,unreviewed,"""Umad1""",4.4487
ENSMUSG00000053012,Q99JT5-1,reviewed,"""Krcc1""",3.0328
ENSMUSG00000013629,B2RQC6-1,reviewed,"""Cad""",3.3287
ENSMUSG00000013150,Q9CYH5-1,reviewed,"""Gfod2""",3.1321
